"ID"|"GRP"|"GNDR"|"PGM"|"YR"|"MO"|"age"|"dt"|"ind1"|"ind2"
851|"GRP2"|"F"|"PGM3"|2009|5|43|2009-05-01|1449.07|30.63
851|"GRP2"|"F"|"PGM3"|2009|6|43|2009-06-01|1313.8|31.61
851|"GRP2"|"F"|"PGM3"|2009|7|43|2009-07-01|886.07|37.47
851|"GRP2"|"F"|"PGM3"|2009|8|43|2009-08-01|445.87|39.56
851|"GRP2"|"F"|"PGM3"|2009|9|43|2009-09-01|184.07|34.26
851|"GRP2"|"F"|"PGM3"|2009|10|43|2009-10-01|66.07|37.63
852|"GRP3"|"M"|"PGM2"|2010|1|36|2010-01-01|434.16|14.8
852|"GRP3"|"M"|"PGM2"|2010|2|36|2010-02-01|864.09|11.21
852|"GRP3"|"M"|"PGM2"|2010|3|36|2010-03-01|1277.58|8.38
852|"GRP3"|"M"|"PGM2"|2010|4|36|2010-04-01|1633.8|11.72
852|"GRP3"|"M"|"PGM2"|2010|5|36|2010-05-01|1820.67|9.76
852|"GRP3"|"M"|"PGM2"|2010|6|36|2010-06-01|1650.71|10.15
852|"GRP3"|"M"|"PGM2"|2010|7|36|2010-07-01|1113.3|7.3
852|"GRP3"|"M"|"PGM2"|2010|8|36|2010-08-01|560.21|9.41
852|"GRP3"|"M"|"PGM2"|2010|9|36|2010-09-01|231.27|9.91
852|"GRP3"|"M"|"PGM2"|2010|10|36|2010-10-01|83.01|9.75
852|"GRP3"|"M"|"PGM2"|2010|11|36|2010-11-01|23.29|13.28
852|"GRP3"|"M"|"PGM2"|2010|12|36|2010-12-01|0.04|11.89
852|"GRP3"|"M"|"PGM2"|2011|1|37|2011-01-01|446.44|8.84
852|"GRP3"|"M"|"PGM2"|2011|2|37|2011-02-01|888.53|10.12
852|"GRP3"|"M"|"PGM2"|2011|3|37|2011-03-01|1313.72|10.79
852|"GRP3"|"M"|"PGM2"|2011|4|37|2011-04-01|1680.02|11.45
852|"GRP3"|"M"|"PGM2"|2011|5|37|2011-05-01|1872.17|10.07
852|"GRP3"|"M"|"PGM2"|2011|6|37|2011-06-01|1697.4|10.98
852|"GRP3"|"M"|"PGM2"|2011|7|37|2011-07-01|1144.79|9.35
852|"GRP3"|"M"|"PGM2"|2011|8|37|2011-08-01|576.06|11.24
852|"GRP3"|"M"|"PGM2"|2011|9|37|2011-09-01|237.82|11.1
852|"GRP3"|"M"|"PGM2"|2011|10|37|2011-10-01|85.35|13.54
852|"GRP3"|"M"|"PGM2"|2011|11|37|2011-11-01|23.95|9.43
852|"GRP3"|"M"|"PGM2"|2011|12|37|2011-12-01|0.04|9.49
852|"GRP3"|"M"|"PGM2"|2012|1|38|2012-01-01|458.73|7.31
852|"GRP3"|"M"|"PGM2"|2012|2|38|2012-02-01|913|10.28
852|"GRP3"|"M"|"PGM2"|2012|3|38|2012-03-01|1349.9|9.83
852|"GRP3"|"M"|"PGM2"|2012|4|38|2012-04-01|1726.29|12.1
852|"GRP3"|"M"|"PGM2"|2012|5|38|2012-05-01|1923.73|11.68
852|"GRP3"|"M"|"PGM2"|2012|6|38|2012-06-01|1744.15|10.29
852|"GRP3"|"M"|"PGM2"|2012|7|38|2012-07-01|1176.32|10.72
852|"GRP3"|"M"|"PGM2"|2012|8|38|2012-08-01|591.93|7.22
852|"GRP3"|"M"|"PGM2"|2012|9|38|2012-09-01|244.37|11.42
852|"GRP3"|"M"|"PGM2"|2012|10|38|2012-10-01|87.71|10.5
852|"GRP3"|"M"|"PGM2"|2012|11|38|2012-11-01|24.61|10.97
852|"GRP3"|"M"|"PGM2"|2012|12|38|2012-12-01|0.05|12.71
852|"GRP3"|"M"|"PGM2"|2013|1|39|2013-01-01|471.04|10.16
852|"GRP3"|"M"|"PGM2"|2013|2|39|2013-02-01|937.49|9.51
852|"GRP3"|"M"|"PGM2"|2013|3|39|2013-03-01|1386.11|9.17
852|"GRP3"|"M"|"PGM2"|2013|4|39|2013-04-01|1772.6|9.16
852|"GRP3"|"M"|"PGM2"|2013|5|39|2013-05-01|1975.33|11.08
852|"GRP3"|"M"|"PGM2"|2013|6|39|2013-06-01|1790.93|7.95
852|"GRP3"|"M"|"PGM2"|2013|7|39|2013-07-01|1207.87|12.14
852|"GRP3"|"M"|"PGM2"|2013|8|39|2013-08-01|607.8|9.82
852|"GRP3"|"M"|"PGM2"|2013|9|39|2013-09-01|250.92|9.95
852|"GRP3"|"M"|"PGM2"|2013|10|39|2013-10-01|90.06|10.26
852|"GRP3"|"M"|"PGM2"|2013|11|39|2013-11-01|25.27|10.03
853|"GRP3"|"NB"|"PGM1"|2009|11|30|2009-11-01|58.2|11.65
853|"GRP3"|"NB"|"PGM1"|2009|12|30|2009-12-01|0.11|8.08
853|"GRP3"|"NB"|"PGM1"|2010|1|31|2010-01-01|1121.57|20.47
853|"GRP3"|"NB"|"PGM1"|2010|2|31|2010-02-01|2232.22|11.59
853|"GRP3"|"NB"|"PGM1"|2010|3|31|2010-03-01|3300.41|16.12
853|"GRP3"|"NB"|"PGM1"|2010|4|31|2010-04-01|4220.66|12.45
853|"GRP3"|"NB"|"PGM1"|2010|5|31|2010-05-01|4703.39|17.1
853|"GRP3"|"NB"|"PGM1"|2010|6|31|2010-06-01|4264.32|20.04
853|"GRP3"|"NB"|"PGM1"|2010|7|31|2010-07-01|2876.01|13.97
853|"GRP3"|"NB"|"PGM1"|2010|8|31|2010-08-01|1447.22|19.08
853|"GRP3"|"NB"|"PGM1"|2010|9|31|2010-09-01|597.46|9.66
853|"GRP3"|"NB"|"PGM1"|2010|10|31|2010-10-01|214.43|15.06
853|"GRP3"|"NB"|"PGM1"|2010|11|31|2010-11-01|60.17|13.88
853|"GRP3"|"NB"|"PGM1"|2010|12|31|2010-12-01|0.11|14.97
853|"GRP3"|"NB"|"PGM1"|2011|1|32|2011-01-01|1158.33|17.82
853|"GRP3"|"NB"|"PGM1"|2011|2|32|2011-02-01|2305.37|12.72
853|"GRP3"|"NB"|"PGM1"|2011|3|32|2011-03-01|3408.57|19.22
853|"GRP3"|"NB"|"PGM1"|2011|4|32|2011-04-01|4358.98|16.79
853|"GRP3"|"NB"|"PGM1"|2011|5|32|2011-05-01|4857.53|10.91
853|"GRP3"|"NB"|"PGM1"|2011|6|32|2011-06-01|4404.07|18.35
853|"GRP3"|"NB"|"PGM1"|2011|7|32|2011-07-01|2970.27|14.4
853|"GRP3"|"NB"|"PGM1"|2011|8|32|2011-08-01|1494.65|13.61
853|"GRP3"|"NB"|"PGM1"|2011|9|32|2011-09-01|617.04|16.57
853|"GRP3"|"NB"|"PGM1"|2011|10|32|2011-10-01|221.46|17.78
853|"GRP3"|"NB"|"PGM1"|2011|11|32|2011-11-01|62.14|17.47
853|"GRP3"|"NB"|"PGM1"|2011|12|32|2011-12-01|0.11|11.22
853|"GRP3"|"NB"|"PGM1"|2012|1|33|2012-01-01|1195.12|16.89
853|"GRP3"|"NB"|"PGM1"|2012|2|33|2012-02-01|2378.6|16.13
853|"GRP3"|"NB"|"PGM1"|2012|3|33|2012-03-01|3516.84|12.75
853|"GRP3"|"NB"|"PGM1"|2012|4|33|2012-04-01|4497.43|17.04
853|"GRP3"|"NB"|"PGM1"|2012|5|33|2012-05-01|5011.81|13.71
853|"GRP4"|"NB"|"PGM1"|2012|6|33|2012-06-01|9087.92|10.74
853|"GRP4"|"NB"|"PGM1"|2012|7|33|2012-07-01|6129.22|18.3
853|"GRP4"|"NB"|"PGM1"|2012|8|33|2012-08-01|3084.24|16
853|"GRP4"|"NB"|"PGM1"|2012|9|33|2012-09-01|1273.28|12.2
853|"GRP4"|"NB"|"PGM1"|2012|10|33|2012-10-01|456.99|17.73
853|"GRP4"|"NB"|"PGM1"|2012|11|33|2012-11-01|128.22|15.8
853|"GRP4"|"NB"|"PGM1"|2012|12|33|2012-12-01|0.24|17.07
853|"GRP4"|"NB"|"PGM1"|2013|1|34|2013-01-01|2463.89|19.89
853|"GRP4"|"NB"|"PGM1"|2013|2|34|2013-02-01|4903.79|13.43
853|"GRP4"|"NB"|"PGM1"|2013|3|34|2013-03-01|7250.41|18.42
853|"GRP4"|"NB"|"PGM1"|2013|4|34|2013-04-01|9272.04|16.34
854|"GRP1"|"M"|"PGM1"|2008|8|44|2008-08-01|0|5.88
854|"GRP1"|"M"|"PGM1"|2008|9|44|2008-09-01|0|4.46
854|"GRP1"|"M"|"PGM1"|2008|10|44|2008-10-01|0|5.24
854|"GRP1"|"M"|"PGM1"|2008|11|44|2008-11-01|0|6.1
854|"GRP1"|"M"|"PGM1"|2008|12|44|2008-12-01|0|3.94
854|"GRP1"|"M"|"PGM1"|2009|1|45|2009-01-01|0|7.06
854|"GRP1"|"M"|"PGM1"|2009|2|45|2009-02-01|0|4.06
854|"GRP4"|"M"|"PGM1"|2009|3|45|2009-03-01|3192.36|4.9
854|"GRP4"|"M"|"PGM1"|2009|4|45|2009-04-01|4082.48|6.37
854|"GRP4"|"M"|"PGM1"|2009|5|45|2009-05-01|4549.4|4.09
854|"GRP4"|"M"|"PGM1"|2009|6|45|2009-06-01|4124.71|5.63
855|"GRP2"|"F"|"PGM3"|2008|8|37|2008-08-01|383.47|32.73
855|"GRP2"|"F"|"PGM3"|2008|9|37|2008-09-01|158.31|33.62
855|"GRP3"|"F"|"PGM3"|2008|10|37|2008-10-01|170.46|30.7
855|"GRP3"|"F"|"PGM3"|2008|11|37|2008-11-01|47.83|24.29
855|"GRP3"|"F"|"PGM3"|2008|12|37|2008-12-01|0.09|41.54
855|"GRP3"|"F"|"PGM3"|2009|1|38|2009-01-01|916.1|31.04
855|"GRP3"|"F"|"PGM3"|2009|2|38|2009-02-01|1823.27|32.27
855|"GRP3"|"F"|"PGM3"|2009|3|38|2009-03-01|2695.77|39.67
855|"GRP3"|"F"|"PGM3"|2009|4|38|2009-04-01|3447.43|29.41
855|"GRP3"|"F"|"PGM3"|2009|5|38|2009-05-01|3841.72|25.52
855|"GRP3"|"F"|"PGM3"|2009|6|38|2009-06-01|3483.09|26.26
855|"GRP3"|"F"|"PGM3"|2009|7|38|2009-07-01|2349.12|40.27
855|"GRP3"|"F"|"PGM3"|2009|8|38|2009-08-01|1182.09|16.03
855|"GRP3"|"F"|"PGM3"|2009|9|38|2009-09-01|488|25.97
855|"GRP3"|"F"|"PGM3"|2009|10|38|2009-10-01|175.15|23.6
855|"GRP3"|"F"|"PGM3"|2009|11|38|2009-11-01|49.14|43.97
855|"GRP3"|"F"|"PGM3"|2009|12|38|2009-12-01|0.09|24.94
855|"GRP3"|"F"|"PGM3"|2010|1|39|2010-01-01|940.67|39.9
855|"GRP3"|"F"|"PGM3"|2010|2|39|2010-02-01|1872.18|29.34
855|"GRP3"|"F"|"PGM3"|2010|3|39|2010-03-01|2768.09|37.91
855|"GRP3"|"F"|"PGM3"|2010|4|39|2010-04-01|3539.91|20.46
855|"GRP3"|"F"|"PGM3"|2010|5|39|2010-05-01|3944.78|35.81
855|"GRP3"|"F"|"PGM3"|2010|6|39|2010-06-01|3576.53|29.1
855|"GRP3"|"F"|"PGM3"|2010|7|39|2010-07-01|2412.14|27.59
855|"GRP3"|"F"|"PGM3"|2010|8|39|2010-08-01|1213.8|30.11
855|"GRP3"|"F"|"PGM3"|2010|9|39|2010-09-01|501.09|33.67
855|"GRP3"|"F"|"PGM3"|2010|10|39|2010-10-01|179.85|25.1
855|"GRP3"|"F"|"PGM3"|2010|11|39|2010-11-01|50.46|24.78
855|"GRP3"|"F"|"PGM3"|2010|12|39|2010-12-01|0.09|20.31
855|"GRP3"|"F"|"PGM3"|2011|1|40|2011-01-01|965.27|32.16
855|"GRP3"|"F"|"PGM3"|2011|2|40|2011-02-01|1921.14|26.91
855|"GRP3"|"F"|"PGM3"|2011|3|40|2011-03-01|2840.47|33.49
855|"GRP3"|"F"|"PGM3"|2011|4|40|2011-04-01|3632.48|26.3
855|"GRP3"|"F"|"PGM3"|2011|5|40|2011-05-01|4047.94|33.19
855|"GRP3"|"F"|"PGM3"|2011|6|40|2011-06-01|3670.06|25.56
855|"GRP3"|"F"|"PGM3"|2011|7|40|2011-07-01|2475.22|30.04
855|"GRP3"|"F"|"PGM3"|2011|8|40|2011-08-01|1245.54|38.47
855|"GRP3"|"F"|"PGM3"|2011|9|40|2011-09-01|514.2|26.93
855|"GRP3"|"F"|"PGM3"|2011|10|40|2011-10-01|184.55|38.05
855|"GRP3"|"F"|"PGM3"|2011|11|40|2011-11-01|51.78|28.37
855|"GRP3"|"F"|"PGM3"|2011|12|40|2011-12-01|0.1|29.72
855|"GRP3"|"F"|"PGM3"|2012|1|41|2012-01-01|989.9|30.96
855|"GRP3"|"F"|"PGM3"|2012|2|41|2012-02-01|1970.15|30.2
855|"GRP3"|"F"|"PGM3"|2012|3|41|2012-03-01|2912.93|26.3
855|"GRP3"|"F"|"PGM3"|2012|4|41|2012-04-01|3725.15|34.65
855|"GRP3"|"F"|"PGM3"|2012|5|41|2012-05-01|4151.2|38.61
855|"GRP3"|"F"|"PGM3"|2012|6|41|2012-06-01|3763.68|34.53
855|"GRP3"|"F"|"PGM3"|2012|7|41|2012-07-01|2538.36|33.33
856|"GRP3"|"M"|"PGM2"|2013|2|34|2013-02-01|817.3|9.86
856|"GRP3"|"M"|"PGM2"|2013|3|34|2013-03-01|1208.4|10.71
856|"GRP3"|"M"|"PGM2"|2013|4|34|2013-04-01|1545.34|8.56
856|"GRP3"|"M"|"PGM2"|2013|5|34|2013-05-01|1722.08|11.67
856|"GRP3"|"M"|"PGM2"|2013|6|34|2013-06-01|1561.33|7.44
857|"GRP1"|"NB"|"PGM2"|2012|6|38|2012-06-01|0|32.1
857|"GRP1"|"NB"|"PGM2"|2012|7|38|2012-07-01|0|29.93
857|"GRP1"|"NB"|"PGM2"|2012|8|38|2012-08-01|0|31.07
857|"GRP1"|"NB"|"PGM2"|2012|9|38|2012-09-01|0|39.38
857|"GRP1"|"NB"|"PGM2"|2012|10|38|2012-10-01|0|25.73
857|"GRP1"|"NB"|"PGM2"|2012|11|38|2012-11-01|0|28.36
857|"GRP3"|"NB"|"PGM2"|2012|12|38|2012-12-01|0.14|30.75
858|"GRP3"|"M"|"PGM1"|2010|6|20|2010-06-01|917.06|5.12
858|"GRP3"|"M"|"PGM1"|2010|7|20|2010-07-01|618.5|3.6
858|"GRP3"|"M"|"PGM1"|2010|8|20|2010-08-01|311.23|3.56
858|"GRP3"|"M"|"PGM1"|2010|9|20|2010-09-01|128.49|5.86
858|"GRP3"|"M"|"PGM1"|2010|10|20|2010-10-01|46.11|4.5
858|"GRP3"|"M"|"PGM1"|2010|11|20|2010-11-01|12.94|6.92
858|"GRP3"|"M"|"PGM1"|2010|12|20|2010-12-01|0.02|4.12
858|"GRP3"|"M"|"PGM1"|2011|1|21|2011-01-01|253.38|4.11
858|"GRP3"|"M"|"PGM1"|2011|2|21|2011-02-01|504.3|3.75
858|"GRP3"|"M"|"PGM1"|2011|3|21|2011-03-01|745.62|4.56
858|"GRP3"|"M"|"PGM1"|2011|4|21|2011-04-01|953.53|5.4
858|"GRP3"|"M"|"PGM1"|2011|5|21|2011-05-01|1062.58|5.58
858|"GRP3"|"M"|"PGM1"|2011|6|21|2011-06-01|963.39|7.28
858|"GRP3"|"M"|"PGM1"|2011|7|21|2011-07-01|649.75|6.28
858|"GRP3"|"M"|"PGM1"|2011|8|21|2011-08-01|326.95|4.99
858|"GRP3"|"M"|"PGM1"|2011|9|21|2011-09-01|134.98|6.24
858|"GRP3"|"M"|"PGM1"|2011|10|21|2011-10-01|48.44|5.18
858|"GRP3"|"M"|"PGM1"|2011|11|21|2011-11-01|13.59|3.56
858|"GRP3"|"M"|"PGM1"|2011|12|21|2011-12-01|0.03|3.67
858|"GRP3"|"M"|"PGM1"|2012|1|22|2012-01-01|265.58|6.4
858|"GRP3"|"M"|"PGM1"|2012|2|22|2012-02-01|528.58|6.15
858|"GRP3"|"M"|"PGM1"|2012|3|22|2012-03-01|781.52|3.84
858|"GRP3"|"M"|"PGM1"|2012|4|22|2012-04-01|999.43|3.96
858|"GRP3"|"M"|"PGM1"|2012|5|22|2012-05-01|1113.74|5.85
859|"GRP3"|"NB"|"PGM2"|2010|11|29|2010-11-01|56.28|34.58
859|"GRP3"|"NB"|"PGM2"|2010|12|29|2010-12-01|0.1|28.55
859|"GRP3"|"NB"|"PGM2"|2011|1|30|2011-01-01|1085.93|36.65
859|"GRP3"|"NB"|"PGM2"|2011|2|30|2011-02-01|2161.29|25.86
859|"GRP3"|"NB"|"PGM2"|2011|3|30|2011-03-01|3195.53|30.02
859|"GRP3"|"NB"|"PGM2"|2011|4|30|2011-04-01|4086.54|29.58
859|"GRP3"|"NB"|"PGM2"|2011|5|30|2011-05-01|4553.93|25.85
859|"GRP3"|"NB"|"PGM2"|2011|6|30|2011-06-01|4128.82|24.44
859|"GRP3"|"NB"|"PGM2"|2011|7|30|2011-07-01|2784.62|34.22
859|"GRP3"|"NB"|"PGM2"|2011|8|30|2011-08-01|1401.23|35.64
859|"GRP3"|"NB"|"PGM2"|2011|9|30|2011-09-01|578.47|25.6
859|"GRP3"|"NB"|"PGM2"|2011|10|30|2011-10-01|207.62|32.5
860|"GRP1"|"M"|"PGM1"|2010|4|42|2010-04-01|0|5.05
860|"GRP1"|"M"|"PGM1"|2010|5|42|2010-05-01|0|4.42
860|"GRP1"|"M"|"PGM1"|2010|6|42|2010-06-01|0|5.42
860|"GRP1"|"M"|"PGM1"|2010|7|42|2010-07-01|0|3.62
860|"GRP1"|"M"|"PGM1"|2010|8|42|2010-08-01|0|6.51
860|"GRP1"|"M"|"PGM1"|2010|9|42|2010-09-01|0|3.27
860|"GRP1"|"M"|"PGM1"|2010|10|42|2010-10-01|0|5.47
860|"GRP1"|"M"|"PGM1"|2010|11|42|2010-11-01|0|4.84
860|"GRP1"|"M"|"PGM1"|2010|12|42|2010-12-01|0|3.95
860|"GRP1"|"M"|"PGM1"|2011|1|43|2011-01-01|0|5.3
860|"GRP1"|"M"|"PGM1"|2011|2|43|2011-02-01|0|3.81
861|"GRP1"|"M"|"PGM3"|2010|10|28|2010-10-01|0|14.66
861|"GRP1"|"M"|"PGM3"|2010|11|28|2010-11-01|0|18.87
861|"GRP1"|"M"|"PGM3"|2010|12|28|2010-12-01|0|13.83
861|"GRP1"|"M"|"PGM3"|2011|1|29|2011-01-01|0|13.53
861|"GRP1"|"M"|"PGM3"|2011|2|29|2011-02-01|0|16.58
861|"GRP1"|"M"|"PGM3"|2011|3|29|2011-03-01|0|14.89
861|"GRP1"|"M"|"PGM3"|2011|4|29|2011-04-01|0|13.42
861|"GRP1"|"M"|"PGM3"|2011|5|29|2011-05-01|0|14.62
861|"GRP1"|"M"|"PGM3"|2011|6|29|2011-06-01|0|16.15
861|"GRP1"|"M"|"PGM3"|2011|7|29|2011-07-01|0|16.23
861|"GRP1"|"M"|"PGM3"|2011|8|29|2011-08-01|0|17.56
861|"GRP1"|"M"|"PGM3"|2011|9|29|2011-09-01|0|16.79
861|"GRP1"|"M"|"PGM3"|2011|10|29|2011-10-01|0|14.5
861|"GRP3"|"M"|"PGM3"|2011|11|29|2011-11-01|18.77|19.5
861|"GRP3"|"M"|"PGM3"|2011|12|29|2011-12-01|0.03|11.49
861|"GRP3"|"M"|"PGM3"|2012|1|30|2012-01-01|362.16|15.9
861|"GRP3"|"M"|"PGM3"|2012|2|30|2012-02-01|720.79|14.7
861|"GRP3"|"M"|"PGM3"|2012|3|30|2012-03-01|1065.71|18
861|"GRP3"|"M"|"PGM3"|2012|4|30|2012-04-01|1362.86|18.6
861|"GRP3"|"M"|"PGM3"|2012|5|30|2012-05-01|1518.73|13.96
861|"GRP3"|"M"|"PGM3"|2012|6|30|2012-06-01|1376.96|13.42
861|"GRP3"|"M"|"PGM3"|2012|7|30|2012-07-01|928.67|7.6
861|"GRP3"|"M"|"PGM3"|2012|8|30|2012-08-01|467.31|19.53
861|"GRP3"|"M"|"PGM3"|2012|9|30|2012-09-01|192.92|14.85
861|"GRP3"|"M"|"PGM3"|2012|10|30|2012-10-01|69.24|14.85
861|"GRP3"|"M"|"PGM3"|2012|11|30|2012-11-01|19.43|21.18
861|"GRP3"|"M"|"PGM3"|2012|12|30|2012-12-01|0.04|13.88
861|"GRP3"|"M"|"PGM3"|2013|1|31|2013-01-01|374.41|16.42
861|"GRP3"|"M"|"PGM3"|2013|2|31|2013-02-01|745.18|14.76
862|"GRP2"|"NB"|"PGM3"|2008|12|26|2008-12-01|0.03|39.32
862|"GRP2"|"NB"|"PGM3"|2009|1|27|2009-01-01|325.46|36.87
862|"GRP2"|"NB"|"PGM3"|2009|2|27|2009-02-01|647.74|46.66
862|"GRP2"|"NB"|"PGM3"|2009|3|27|2009-03-01|957.71|38.36
862|"GRP2"|"NB"|"PGM3"|2009|4|27|2009-04-01|1224.74|47.25
862|"GRP2"|"NB"|"PGM3"|2009|5|27|2009-05-01|1364.82|59.66
862|"GRP2"|"NB"|"PGM3"|2009|6|27|2009-06-01|1237.41|46.36
862|"GRP2"|"NB"|"PGM3"|2009|7|27|2009-07-01|834.56|66.59
862|"GRP2"|"NB"|"PGM3"|2009|8|27|2009-08-01|419.95|54.41
862|"GRP2"|"NB"|"PGM3"|2009|9|27|2009-09-01|173.37|34.9
862|"GRP2"|"NB"|"PGM3"|2009|10|27|2009-10-01|62.22|50.52
862|"GRP2"|"NB"|"PGM3"|2009|11|27|2009-11-01|17.46|60.61
862|"GRP2"|"NB"|"PGM3"|2009|12|27|2009-12-01|0.03|37.75
862|"GRP2"|"NB"|"PGM3"|2010|1|28|2010-01-01|337.68|48.81
862|"GRP2"|"NB"|"PGM3"|2010|2|28|2010-02-01|672.07|39.3
862|"GRP2"|"NB"|"PGM3"|2010|3|28|2010-03-01|993.67|45.98
862|"GRP2"|"NB"|"PGM3"|2010|4|28|2010-04-01|1270.74|46
862|"GRP2"|"NB"|"PGM3"|2010|5|28|2010-05-01|1416.07|62.73
862|"GRP2"|"NB"|"PGM3"|2010|6|28|2010-06-01|1283.88|35.69
862|"GRP2"|"NB"|"PGM3"|2010|7|28|2010-07-01|865.9|43.93
862|"GRP2"|"NB"|"PGM3"|2010|8|28|2010-08-01|435.72|30.34
862|"GRP2"|"NB"|"PGM3"|2010|9|28|2010-09-01|179.88|37.78
862|"GRP2"|"NB"|"PGM3"|2010|10|28|2010-10-01|64.56|28.9
862|"GRP2"|"NB"|"PGM3"|2010|11|28|2010-11-01|18.11|45.01
862|"GRP3"|"NB"|"PGM3"|2010|12|28|2010-12-01|0.1|34.1
862|"GRP3"|"NB"|"PGM3"|2011|1|29|2011-01-01|1049.73|48.99
862|"GRP3"|"NB"|"PGM3"|2011|2|29|2011-02-01|2089.25|55.58
862|"GRP3"|"NB"|"PGM3"|2011|3|29|2011-03-01|3089.02|59
862|"GRP3"|"NB"|"PGM3"|2011|4|29|2011-04-01|3950.33|41.28
863|"GRP3"|"M"|"PGM2"|2012|9|25|2012-09-01|160.77|8.95
863|"GRP3"|"M"|"PGM2"|2012|10|25|2012-10-01|57.7|8.8
863|"GRP3"|"M"|"PGM2"|2012|11|25|2012-11-01|16.19|11.35
863|"GRP3"|"M"|"PGM2"|2012|12|25|2012-12-01|0.03|10.24
863|"GRP3"|"M"|"PGM2"|2013|1|26|2013-01-01|314.03|9.61
863|"GRP3"|"M"|"PGM2"|2013|2|26|2013-02-01|624.99|12.59
863|"GRP3"|"M"|"PGM2"|2013|3|26|2013-03-01|924.07|11.11
863|"GRP3"|"M"|"PGM2"|2013|4|26|2013-04-01|1181.73|6.57
863|"GRP3"|"M"|"PGM2"|2013|5|26|2013-05-01|1316.89|10.25
863|"GRP3"|"M"|"PGM2"|2013|6|26|2013-06-01|1193.96|11.1
863|"GRP3"|"M"|"PGM2"|2013|7|26|2013-07-01|805.25|9.29
863|"GRP1"|"M"|"PGM2"|2013|8|26|2013-08-01|0|13.16
863|"GRP1"|"M"|"PGM2"|2013|9|26|2013-09-01|0|7.39
863|"GRP1"|"M"|"PGM2"|2013|10|26|2013-10-01|0|11.83
863|"GRP1"|"M"|"PGM2"|2013|11|26|2013-11-01|0|11.23
863|"GRP1"|"M"|"PGM2"|2013|12|26|2013-12-01|0|7.75
864|"GRP2"|"M"|"PGM3"|2013|5|26|2013-05-01|438.96|18.44
864|"GRP2"|"M"|"PGM3"|2013|6|26|2013-06-01|397.99|17.42
864|"GRP2"|"M"|"PGM3"|2013|7|26|2013-07-01|268.42|14.48
864|"GRP2"|"M"|"PGM3"|2013|8|26|2013-08-01|135.07|19.11
864|"GRP3"|"M"|"PGM3"|2013|9|26|2013-09-01|167.28|14.76
864|"GRP3"|"M"|"PGM3"|2013|10|26|2013-10-01|60.04|19.31
865|"GRP4"|"NB"|"PGM2"|2009|3|34|2009-03-01|7236.01|21.57
865|"GRP4"|"NB"|"PGM2"|2009|4|34|2009-04-01|9253.62|28.61
865|"GRP4"|"NB"|"PGM2"|2009|5|34|2009-05-01|10311.98|26.8
865|"GRP4"|"NB"|"PGM2"|2009|6|34|2009-06-01|9349.35|35.13
865|"GRP4"|"NB"|"PGM2"|2009|7|34|2009-07-01|6305.54|26.58
865|"GRP4"|"NB"|"PGM2"|2009|8|34|2009-08-01|3172.97|21.94
865|"GRP4"|"NB"|"PGM2"|2009|9|34|2009-09-01|1309.9|27.42
865|"GRP4"|"NB"|"PGM2"|2009|10|34|2009-10-01|470.14|31.38
865|"GRP4"|"NB"|"PGM2"|2009|11|34|2009-11-01|131.91|30.07
865|"GRP4"|"NB"|"PGM2"|2009|12|34|2009-12-01|0.24|38.58
865|"GRP4"|"NB"|"PGM2"|2010|1|35|2010-01-01|2532.58|35.62
865|"GRP4"|"NB"|"PGM2"|2010|2|35|2010-02-01|5040.5|14.96
865|"GRP4"|"NB"|"PGM2"|2010|3|35|2010-03-01|7452.54|38.15
865|"GRP4"|"NB"|"PGM2"|2010|4|35|2010-04-01|9530.53|29.04
865|"GRP4"|"NB"|"PGM2"|2010|5|35|2010-05-01|10620.55|22.42
865|"GRP4"|"NB"|"PGM2"|2010|6|35|2010-06-01|9629.12|30.03
865|"GRP4"|"NB"|"PGM2"|2010|7|35|2010-07-01|6494.23|31.87
865|"GRP4"|"NB"|"PGM2"|2010|8|35|2010-08-01|3267.92|20.12
865|"GRP4"|"NB"|"PGM2"|2010|9|35|2010-09-01|1349.1|27.59
865|"GRP4"|"NB"|"PGM2"|2010|10|35|2010-10-01|484.21|15.89
865|"GRP4"|"NB"|"PGM2"|2010|11|35|2010-11-01|135.86|27
865|"GRP4"|"NB"|"PGM2"|2010|12|35|2010-12-01|0.25|33.52
865|"GRP4"|"NB"|"PGM2"|2011|1|36|2011-01-01|2606.23|35.8
865|"GRP4"|"NB"|"PGM2"|2011|2|36|2011-02-01|5187.09|38.14
865|"GRP4"|"NB"|"PGM2"|2011|3|36|2011-03-01|7669.28|33.22
865|"GRP4"|"NB"|"PGM2"|2011|4|36|2011-04-01|9807.7|39.78
865|"GRP4"|"NB"|"PGM2"|2011|5|36|2011-05-01|10929.43|32.95
865|"GRP4"|"NB"|"PGM2"|2011|6|36|2011-06-01|9909.17|41.33
865|"GRP4"|"NB"|"PGM2"|2011|7|36|2011-07-01|6683.1|31.63
865|"GRP4"|"NB"|"PGM2"|2011|8|36|2011-08-01|3362.96|26.06
865|"GRP3"|"NB"|"PGM2"|2011|9|36|2011-09-01|694.17|25.03
865|"GRP3"|"NB"|"PGM2"|2011|10|36|2011-10-01|249.14|32.19
865|"GRP3"|"NB"|"PGM2"|2011|11|36|2011-11-01|69.9|27.52
865|"GRP3"|"NB"|"PGM2"|2011|12|36|2011-12-01|0.13|26.5
865|"GRP3"|"NB"|"PGM2"|2012|1|37|2012-01-01|1339.98|33.82
